t,v
5/21/2019 0:00,5.457420899
5/21/2019 1:00,5.200465734
5/21/2019 2:00,5.181289975
5/21/2019 3:00,5.188960279
5/21/2019 4:00,5.376882713
5/21/2019 5:00,6.128572451
5/21/2019 6:00,6.676999147
5/21/2019 7:00,7.252271905
5/21/2019 8:00,8.000126491
5/21/2019 9:00,8.08833498
5/21/2019 10:00,8.859200476
5/21/2019 11:00,9.33475929
5/21/2019 12:00,9.26956171
5/21/2019 13:00,8.985760483
5/21/2019 14:00,8.932068359
5/21/2019 15:00,8.306938628
5/21/2019 16:00,8.084499828
5/21/2019 17:00,7.97711558
5/21/2019 18:00,7.804533753
5/21/2019 19:00,7.700984656
5/21/2019 20:00,7.459370098
5/21/2019 21:00,6.512087623
5/21/2019 22:00,5.342366348
5/21/2019 23:00,4.92433481
5/22/2019 0:00,4.398919024
5/22/2019 1:00,4.023074156
5/22/2019 2:00,3.980887487
5/22/2019 3:00,3.938700818
5/22/2019 4:00,4.184150528
5/22/2019 5:00,4.797774803
5/22/2019 6:00,5.261828162
5/22/2019 7:00,5.97133123
5/22/2019 8:00,6.972305829
5/22/2019 9:00,7.536073132
5/22/2019 10:00,7.961774973
5/22/2019 11:00,8.280092566
5/22/2019 12:00,8.06532407
5/22/2019 13:00,8.441168938
5/22/2019 14:00,8.625256221
5/22/2019 15:00,8.571564097
5/22/2019 16:00,8.372136208
5/22/2019 17:00,8.517871973
5/22/2019 18:00,8.42199318
5/22/2019 19:00,7.827544663
5/22/2019 20:00,7.524567677
5/22/2019 21:00,6.738361574
5/22/2019 22:00,5.576310603
5/22/2019 23:00,4.920499658
5/23/2019 0:00,4.490962666
5/23/2019 1:00,4.176480224
5/23/2019 2:00,4.046085066
5/23/2019 3:00,4.268523866
5/23/2019 4:00,4.682720252
5/23/2019 5:00,5.323190589
5/23/2019 6:00,6.228286395
5/23/2019 7:00,6.914778553
5/23/2019 8:00,7.980950732
5/23/2019 9:00,8.349125297
5/23/2019 10:00,8.744145924
5/23/2019 11:00,9.024112
5/23/2019 12:00,9.181353221
5/23/2019 13:00,9.426802931
5/23/2019 14:00,9.561033241
5/23/2019 15:00,9.215869586
5/23/2019 16:00,9.066298669
5/23/2019 17:00,8.571564097
5/23/2019 18:00,8.115181042
5/23/2019 19:00,8.157367711
5/23/2019 20:00,7.804533753
5/23/2019 21:00,6.933954312
5/23/2019 22:00,5.610826968
5/23/2019 23:00,5.081576031
5/24/2019 0:00,4.613687521
5/24/2019 1:00,4.134293556
5/24/2019 2:00,4.095942038
5/24/2019 3:00,4.218666893
5/24/2019 4:00,4.444940845
5/24/2019 5:00,4.943510569
5/24/2019 6:00,5.537959085
5/24/2019 7:00,6.596460961
5/24/2019 8:00,7.95410467
5/24/2019 9:00,8.571564097
5/24/2019 10:00,9.261891407
5/24/2019 11:00,9.538022331
5/24/2019 12:00,9.722109613
5/24/2019 13:00,9.645406579
5/24/2019 14:00,9.407627172
5/24/2019 15:00,9.208199283
5/24/2019 16:00,8.817013807
5/24/2019 17:00,8.529377428
5/24/2019 18:00,8.379806511
5/24/2019 19:00,8.379806511
5/24/2019 20:00,8.08833498
5/24/2019 21:00,7.194744629
5/24/2019 22:00,5.986671837
5/24/2019 23:00,5.027883907
5/25/2019 0:00,4.402754176
5/25/2019 1:00,3.961711728
5/25/2019 2:00,3.812140811
5/25/2019 3:00,3.911854756
5/25/2019 4:00,4.057590521
5/25/2019 5:00,4.429600238
5/25/2019 6:00,4.536984486
5/25/2019 7:00,4.774763893
5/25/2019 8:00,5.177454824
5/25/2019 9:00,5.913803954
5/25/2019 10:00,6.362516706
5/25/2019 11:00,6.765207636
5/25/2019 12:00,6.746031878
5/25/2019 13:00,7.110371291
5/25/2019 14:00,7.259942208
5/25/2019 15:00,7.328974939
5/25/2019 16:00,7.482381008
5/25/2019 17:00,7.562919194
5/25/2019 18:00,7.62044647
5/25/2019 19:00,7.467040401
5/25/2019 20:00,7.282953119
5/25/2019 21:00,6.642482781
5/25/2019 22:00,5.733551823
5/25/2019 23:00,4.843796624
5/26/2019 0:00,4.759423286
5/26/2019 1:00,4.333721445
5/26/2019 2:00,4.184150528
5/26/2019 3:00,4.161139618
5/26/2019 4:00,4.249348107
5/26/2019 5:00,4.437270541
5/26/2019 6:00,4.686555403
5/26/2019 7:00,4.978026934
5/26/2019 8:00,5.211971189
5/26/2019 9:00,5.886957892
5/26/2019 10:00,6.857251278
5/26/2019 11:00,7.520732525
5/26/2019 12:00,7.846720422
5/26/2019 13:00,8.11134589
5/26/2019 14:00,8.318444083
5/26/2019 15:00,8.237905897
5/26/2019 16:00,8.268587111
5/26/2019 17:00,8.602245311
5/26/2019 18:00,7.835214967
5/26/2019 19:00,7.436359188
5/26/2019 20:00,7.006822195
5/26/2019 21:00,6.377857312
5/26/2019 22:00,5.890793044
5/26/2019 23:00,5.346201499
5/27/2019 0:00,5.327025741
5/27/2019 1:00,5.066235424
5/27/2019 2:00,4.978026934
5/27/2019 3:00,4.989532389
5/27/2019 4:00,5.027883907
5/27/2019 5:00,5.442080292
5/27/2019 6:00,5.514948175
5/27/2019 7:00,5.626167575
5/27/2019 8:00,6.400868223
5/27/2019 9:00,6.953130071
5/27/2019 10:00,7.543743436
5/27/2019 11:00,7.858225877
5/27/2019 12:00,8.003961642
5/27/2019 13:00,8.057653766
5/27/2019 14:00,8.126686497
5/27/2019 15:00,8.218730139
5/27/2019 16:00,8.184213773
5/27/2019 17:00,8.39898227
5/27/2019 18:00,8.517871973
5/27/2019 19:00,8.034642856
5/27/2019 20:00,7.97711558
5/27/2019 21:00,7.252271905
5/27/2019 22:00,6.46223065
5/27/2019 23:00,5.871617285
5/28/2019 0:00,5.419069382
5/28/2019 1:00,5.112257244
5/28/2019 2:00,4.966521479
5/28/2019 3:00,4.958851176
5/28/2019 4:00,5.181289975
5/28/2019 5:00,5.752727582
5/28/2019 6:00,6.166923968
5/28/2019 7:00,7.305964029
5/28/2019 8:00,8.617585918
5/28/2019 9:00,9.768131434
5/28/2019 10:00,11.20631333
5/28/2019 11:00,12.12674974
5/28/2019 12:00,12.46807825
5/28/2019 13:00,12.51410007
5/28/2019 14:00,12.27248551
5/28/2019 15:00,11.9234867
5/28/2019 16:00,11.75474003
5/28/2019 17:00,10.70774361
5/28/2019 18:00,9.994405386
5/28/2019 19:00,9.587879303
5/28/2019 20:00,9.004936242
5/28/2019 21:00,7.946434366
5/28/2019 22:00,6.700010057
5/28/2019 23:00,5.844771223
5/29/2019 0:00,5.192795431
5/29/2019 1:00,5.070070576
5/29/2019 2:00,4.939675417
5/29/2019 3:00,4.870642686
5/29/2019 4:00,5.165949369
5/29/2019 5:00,5.764233037
5/29/2019 6:00,6.408538526
5/29/2019 7:00,7.271447664
5/29/2019 8:00,8.253246504
5/29/2019 9:00,9.020276848
5/29/2019 10:00,9.587879303
5/29/2019 11:00,10.33573389
5/29/2019 12:00,10.51982117
5/29/2019 13:00,10.82279816
5/29/2019 14:00,10.63104057
5/29/2019 15:00,10.32422843
5/29/2019 16:00,10.40093147
5/29/2019 17:00,9.917702351
5/29/2019 18:00,9.22353989
5/29/2019 19:00,9.104650186
5/29/2019 20:00,8.5792344
5/29/2019 21:00,7.727830718
5/29/2019 22:00,6.454560347
5/29/2019 23:00,5.925309409
5/30/2019 0:00,5.357706955
5/30/2019 1:00,5.008708148
5/30/2019 2:00,4.820785714
5/30/2019 3:00,4.874477838
5/30/2019 4:00,5.211971189
5/30/2019 5:00,5.791079099
5/30/2019 6:00,6.266637913
5/30/2019 7:00,7.002987043
5/30/2019 8:00,8.537047732
5/30/2019 9:00,9.123825945
5/30/2019 10:00,9.426802931
5/30/2019 11:00,10.06727327
5/30/2019 12:00,9.887021137
5/30/2019 13:00,9.595549607
5/30/2019 14:00,9.649241731
5/30/2019 15:00,9.438308386
5/30/2019 16:00,9.376945958
5/30/2019 17:00,9.250385952
5/30/2019 18:00,8.6904538
5/30/2019 19:00,8.782497442
5/30/2019 20:00,8.586904704
5/30/2019 21:00,7.712490111
5/30/2019 22:00,6.370187009
5/30/2019 23:00,5.791079099
5/31/2019 0:00,5.438245141
5/31/2019 1:00,4.955016024
5/31/2019 2:00,4.732577224
5/31/2019 3:00,4.870642686
5/31/2019 4:00,5.066235424
5/31/2019 5:00,5.641508182
5/31/2019 6:00,5.99434214
5/31/2019 7:00,6.496747016
5/31/2019 8:00,7.490051312
5/31/2019 9:00,8.072994373
5/31/2019 10:00,8.655937435
5/31/2019 11:00,9.396121717
5/31/2019 12:00,10.00591084
5/31/2019 13:00,10.32422843
5/31/2019 14:00,10.18616297
5/31/2019 15:00,9.95988902
5/31/2019 16:00,9.837164165
5/31/2019 17:00,9.775801737
5/31/2019 18:00,9.453648993
5/31/2019 19:00,9.687593248
5/31/2019 20:00,9.415297476
5/31/2019 21:00,8.39898227
5/31/2019 22:00,6.822734912
5/31/2019 23:00,5.825595465
6/1/2019 0:00,5.219641493
6/1/2019 1:00,4.540819638
6/1/2019 2:00,4.391248721
6/1/2019 3:00,4.437270541
6/1/2019 4:00,4.613687521
6/1/2019 5:00,4.985697238
6/1/2019 6:00,5.073905727
6/1/2019 7:00,5.177454824
6/1/2019 8:00,5.871617285
6/1/2019 9:00,6.895602795
6/1/2019 10:00,8.099840435
6/1/2019 11:00,8.590739856
6/1/2019 12:00,9.131496248
6/1/2019 13:00,9.189023524
6/1/2019 14:00,9.572538696
6/1/2019 15:00,9.706769007
6/1/2019 16:00,9.879350834
6/1/2019 17:00,9.557198089
6/1/2019 18:00,9.273396862
6/1/2019 19:00,9.100815035
6/1/2019 20:00,8.636761676
6/1/2019 21:00,7.858225877
6/1/2019 22:00,6.803559154
6/1/2019 23:00,5.791079099
6/2/2019 0:00,5.2349821
6/2/2019 1:00,4.579171155
6/2/2019 2:00,4.402754176
6/2/2019 3:00,4.360567507
6/2/2019 4:00,4.529314183
6/2/2019 5:00,4.575336003
6/2/2019 6:00,4.640533583
6/2/2019 7:00,4.932005114
6/2/2019 8:00,5.798749403
6/2/2019 9:00,6.830405216
6/2/2019 10:00,8.126686497
6/2/2019 11:00,8.86687078
6/2/2019 12:00,9.327088986
6/2/2019 13:00,9.741285372
6/2/2019 14:00,9.779636889
6/2/2019 15:00,9.73745022
6/2/2019 16:00,9.8026478
6/2/2019 17:00,9.967559324
6/2/2019 18:00,8.713464711
6/2/2019 19:00,8.337619842
6/2/2019 20:00,7.796863449
6/2/2019 21:00,7.125711898
6/2/2019 22:00,6.469900954
6/2/2019 23:00,6.032693658
6/3/2019 0:00,5.399893624
6/3/2019 1:00,5.188960279
6/3/2019 2:00,5.047059665
6/3/2019 3:00,4.939675417
6/3/2019 4:00,5.338531196
6/3/2019 5:00,5.944485168
6/3/2019 6:00,6.312659733
6/3/2019 7:00,7.635787077
6/3/2019 8:00,8.744145924
6/3/2019 9:00,10.00591084
6/3/2019 10:00,10.78828179
6/3/2019 11:00,11.53613638
6/3/2019 12:00,12.05771701
6/3/2019 13:00,12.37219945
6/3/2019 14:00,12.25330975
6/3/2019 15:00,11.73939942
6/3/2019 16:00,11.14878605
6/3/2019 17:00,10.33573389
6/3/2019 18:00,9.833329013
6/3/2019 19:00,9.518846572
6/3/2019 20:00,8.840024718
6/3/2019 21:00,7.823709511
6/3/2019 22:00,6.454560347
6/3/2019 23:00,5.909968802
6/4/2019 0:00,5.380717865
6/4/2019 1:00,5.196630582
6/4/2019 2:00,4.978026934
6/4/2019 3:00,5.16978452
6/4/2019 4:00,5.48043181
6/4/2019 5:00,5.99434214
6/4/2019 6:00,6.339505795
6/4/2019 7:00,7.647292532
6/4/2019 8:00,9.154507159
6/4/2019 9:00,9.729779917
6/4/2019 10:00,10.97620423
6/4/2019 11:00,11.79309154
6/4/2019 12:00,12.13058489
6/4/2019 13:00,12.23029884
6/4/2019 14:00,12.18811217
6/4/2019 15:00,11.64735578
6/4/2019 16:00,11.35588425
6/4/2019 17:00,10.27053631
6/4/2019 18:00,10.12480054
6/4/2019 19:00,9.549527786
6/4/2019 20:00,8.851530173
6/4/2019 21:00,7.762347084
6/4/2019 22:00,6.492911864
6/4/2019 23:00,6.002012444
6/5/2019 0:00,5.476596658
6/5/2019 1:00,5.223476644
6/5/2019 2:00,4.978026934
6/5/2019 3:00,4.882148141
6/5/2019 4:00,5.108422093
6/5/2019 5:00,5.630002727
6/5/2019 6:00,5.959825775
6/5/2019 7:00,7.279117967
6/5/2019 8:00,8.797838049
6/5/2019 9:00,9.568703545
6/5/2019 10:00,10.38559086
6/5/2019 11:00,10.91100665
6/5/2019 12:00,10.84197392
6/5/2019 13:00,11.04523696
6/5/2019 14:00,10.66555694
6/5/2019 15:00,10.16698721
6/5/2019 16:00,9.998240537
6/5/2019 17:00,9.238880497
6/5/2019 18:00,8.774827138
6/5/2019 19:00,8.448839242
6/5/2019 20:00,7.996291339
6/5/2019 21:00,7.48621616
6/5/2019 22:00,6.036528809
6/5/2019 23:00,5.430574837
6/6/2019 0:00,4.920499658
6/6/2019 1:00,4.602182066
6/6/2019 2:00,4.494797817
6/6/2019 3:00,4.563830548
6/6/2019 4:00,4.882148141
6/6/2019 5:00,5.411399079
6/6/2019 6:00,5.810254858
6/6/2019 7:00,7.156393112
6/6/2019 8:00,8.230235594
6/6/2019 9:00,8.786332593
6/6/2019 10:00,9.683758096
6/6/2019 11:00,10.05193266
6/6/2019 12:00,10.60802966
6/6/2019 13:00,10.53516178
6/6/2019 14:00,10.3510745
6/6/2019 15:00,9.921537503
6/6/2019 16:00,9.660747186
6/6/2019 17:00,8.928233207
6/6/2019 18:00,8.859200476
6/6/2019 19:00,8.786332593
6/6/2019 20:00,8.306938628
6/6/2019 21:00,7.190909477
6/6/2019 22:00,5.825595465
6/6/2019 23:00,5.449750596
6/7/2019 0:00,5.100751789
6/7/2019 1:00,4.709566314
6/7/2019 2:00,4.391248721
6/7/2019 3:00,4.487127514
6/7/2019 4:00,4.736412376
6/7/2019 5:00,5.41523423
6/7/2019 6:00,5.641508182
6/7/2019 7:00,6.343340947
6/7/2019 8:00,7.681808898
6/7/2019 9:00,8.153532559
6/7/2019 10:00,8.805508352
6/7/2019 11:00,9.212034434
6/7/2019 12:00,9.323253834
6/7/2019 13:00,9.242715648
6/7/2019 14:00,9.008771393
6/7/2019 15:00,8.928233207
6/7/2019 16:00,8.966584724
6/7/2019 17:00,8.851530173
6/7/2019 18:00,8.713464711
6/7/2019 19:00,8.705794407
6/7/2019 20:00,8.537047732
6/7/2019 21:00,7.739336174
6/7/2019 22:00,6.297319126
6/7/2019 23:00,5.411399079
6/8/2019 0:00,4.759423286
6/8/2019 1:00,4.337556597
6/8/2019 2:00,4.095942038
6/8/2019 3:00,4.3452269
6/8/2019 4:00,4.425765086
6/8/2019 5:00,4.793939652
6/8/2019 6:00,4.793939652
6/8/2019 7:00,5.162114217
6/8/2019 8:00,5.491937265
6/8/2019 9:00,6.408538526
6/8/2019 10:00,6.807394305
6/8/2019 11:00,7.421018581
6/8/2019 12:00,8.122851346
6/8/2019 13:00,8.119016194
6/8/2019 14:00,8.613750766
6/8/2019 15:00,8.655937435
6/8/2019 16:00,8.675113193
6/8/2019 17:00,8.483355607
6/8/2019 18:00,8.161202863
6/8/2019 19:00,7.973280428
6/8/2019 20:00,7.95410467
6/8/2019 21:00,7.436359188
6/8/2019 22:00,6.450725195
6/8/2019 23:00,5.468926355
6/9/2019 0:00,5.039389362
6/9/2019 1:00,4.621357824
6/9/2019 2:00,4.257018411
6/9/2019 3:00,4.195655983
6/9/2019 4:00,4.287699624
6/9/2019 5:00,4.226337197
6/9/2019 6:00,4.617522672
6/9/2019 7:00,4.832291169
6/9/2019 8:00,5.534123934
6/9/2019 9:00,6.316494885
6/9/2019 10:00,7.002987043
6/9/2019 11:00,7.904247698
6/9/2019 12:00,8.000126491
6/9/2019 13:00,8.276257414
6/9/2019 14:00,8.586904704
6/9/2019 15:00,8.494861063
6/9/2019 16:00,8.648267131
6/9/2019 17:00,8.517871973
6/9/2019 18:00,7.796863449
6/9/2019 19:00,7.137217353
6/9/2019 20:00,6.749867029
6/9/2019 21:00,6.101726389
6/9/2019 22:00,5.472761506
6/9/2019 23:00,5.16978452
6/10/2019 0:00,4.698060859
6/10/2019 1:00,4.713401465
6/10/2019 2:00,4.410424479
6/10/2019 3:00,4.283864473
6/10/2019 4:00,4.510138424
6/10/2019 5:00,4.882148141
6/10/2019 6:00,5.288674224
6/10/2019 7:00,6.665493692
6/10/2019 8:00,8.072994373
6/10/2019 9:00,8.935903511
6/10/2019 10:00,10.04809751
6/10/2019 11:00,10.42010723
6/10/2019 12:00,10.87649028
6/10/2019 13:00,11.02222605
6/10/2019 14:00,11.06057756
6/10/2019 15:00,11.09509393
6/10/2019 16:00,10.52749147
6/10/2019 17:00,10.17849267
6/10/2019 18:00,9.994405386
6/10/2019 19:00,9.350099896
6/10/2019 20:00,8.678948345
6/10/2019 21:00,7.516897374
6/10/2019 22:00,6.197605182
6/10/2019 23:00,5.641508182
